iid,pid,quota,seat,g,or,cr,p
12,293,OS,OPEN,N,43397,50828,0
12,293,OS,OPEN,F,53258,57819,0
12,293,OS,EWS,N,7373,7411,0
12,293,OS,EWS,F,9215,9215,0
12,293,OS,OBC-NCL,N,15119,16183,0
12,293,OS,OBC-NCL,F,22335,22335,0
12,293,OS,OBC-NCL-PwD,N,1294,1294,0
12,293,OS,SC,N,7715,8541,0
12,293,OS,SC,F,9505,9505,0
12,293,OS,ST,N,3196,3266,0
12,293,OS,ST,F,4876,4876,0
78,15,HS,OPEN,N,638,1615,0
78,15,HS,OPEN,F,312,891,0
78,15,HS,EWS,N,758,934,0
78,15,HS,OBC-NCL,N,670,1544,0
78,15,HS,OBC-NCL,F,648,772,0
78,15,HS,SC,N,304,574,0
78,15,HS,SC,F,267,267,0
78,15,HS,ST,N,268,322,0
78,15,HS,ST,F,195,195,0
78,15,OS,OPEN,N,346,612,0
78,15,OS,OPEN,F,251,394,0
78,15,OS,EWS,N,111,217,0
78,15,OS,EWS,F,81,81,0
78,15,OS,OBC-NCL,N,168,415,0
78,15,OS,OBC-NCL,F,260,298,0
78,15,OS,SC,N,84,183,0
78,15,OS,SC,F,95,95,0
78,15,OS,ST,N,97,110,0
78,15,OS,ST,F,87,87,0
78,20,HS,OPEN,N,5931,6393,0
78,20,HS,EWS,N,1027,1027,0
78,20,HS,EWS,F,1544,1544,0
78,20,HS,OBC-NCL,N,1512,2335,0
78,20,HS,OBC-NCL,F,5444,5444,0
78,20,HS,SC,N,1269,1399,0
78,20,HS,SC,F,456,456,0
78,20,HS,ST,N,471,471,0
78,20,HS,ST,F,700,700,0
78,20,OS,OPEN,N,5398,5700,0
78,20,OS,OPEN,F,9766,9766,0
78,20,OS,EWS,N,769,799,0
78,20,OS,EWS,F,1596,1596,0
78,20,OS,OBC-NCL,N,1531,2508,0
78,20,OS,OBC-NCL,F,3526,3526,0
78,20,OS,SC,N,806,1180,0
78,20,OS,SC,F,1128,1128,0
78,20,OS,ST,N,456,456,0
78,97,HS,OPEN,N,14240,25250,0
78,97,HS,OPEN,F,26304,32446,0
78,97,HS,OPEN-PwD,N,1686,1686,0
78,97,HS,EWS,N,3536,3663,0
78,97,HS,EWS,F,4503,4503,0
78,97,HS,EWS-PwD,N,378,378,0
78,97,HS,OBC-NCL,N,7279,9233,0
78,97,HS,OBC-NCL,F,11820,13276,0
78,97,HS,OBC-NCL-PwD,N,1051,1051,0
78,97,HS,SC,N,4377,5369,0
78,97,HS,SC,F,5061,7787,0
78,97,HS,ST,N,1237,1795,0
78,97,HS,ST,F,1144,1144,0
78,97,OS,OPEN,N,15363,22886,0
78,97,OS,OPEN,F,23292,33367,0
78,97,OS,OPEN-PwD,N,1075,1075,0
78,97,OS,EWS,N,3442,3930,0
78,97,OS,EWS,F,4937,4937,0
78,97,OS,OBC-NCL,N,6661,8298,0
78,97,OS,OBC-NCL,F,13055,16189,0
78,97,OS,OBC-NCL-PwD,N,840,840,0
78,97,OS,SC,N,4510,5009,0
78,97,OS,SC,F,4937,7889,0
78,97,OS,ST,N,2184,2618,0
78,97,OS,ST,F,3240,3240,0
78,109,HS,OPEN,N,10944,28260,0
78,109,HS,OPEN,F,34049,40799,0
78,109,HS,OPEN-PwD,N,280,499,0
78,109,HS,EWS,N,3921,4254,0
78,109,HS,EWS,F,6659,6659,0
78,109,HS,OBC-NCL,N,7746,9829,0
78,109,HS,OBC-NCL,F,11840,14747,0
78,109,HS,SC,N,3286,4506,0
78,109,HS,SC,F,5255,6890,0
78,109,HS,SC-PwD,N,181,181,0
78,109,HS,ST,N,307,484,0
78,109,HS,ST,F,772,772,0
78,109,OS,OPEN,N,21231,32557,0
78,109,OS,OPEN,F,37513,47592,0
78,109,OS,OPEN-PwD,N,832,832,0
78,109,OS,EWS,N,4606,5016,0
78,109,OS,EWS,F,7659,7659,0
78,109,OS,EWS-PwD,N,279,279,0
78,109,OS,OBC-NCL,N,8996,10422,0
78,109,OS,OBC-NCL,F,15364,16562,0
78,109,OS,SC,N,3631,4775,0
78,109,OS,SC,F,4480,7499,0
78,109,OS,SC-PwD,N,82,82,0
78,109,OS,ST,N,1371,1907,0
78,109,OS,ST,F,2686,2686,0
78,131,HS,OPEN,N,2937,5862,0
78,131,HS,OPEN,F,2422,10065,0
78,131,HS,OPEN-PwD,N,396,396,0
78,131,HS,EWS,N,695,820,0
78,131,HS,EWS,F,1346,1346,0
78,131,HS,EWS-PwD,N,98,98,0
78,131,HS,OBC-NCL,N,1337,1922,0
78,131,HS,OBC-NCL,F,3361,3752,0
78,131,HS,OBC-NCL-PwD,N,199,199,0
78,131,HS,SC,N,592,1369,0
78,131,HS,SC,F,1918,2196,0
78,131,HS,ST,N,233,358,0
78,131,HS,ST,F,693,693,0
78,131,OS,OPEN,N,3027,5179,0
78,131,OS,OPEN,F,5059,8485,0
78,131,OS,OPEN-PwD,N,138,138,0
78,131,OS,OPEN-PwD,F,130,130,0
78,131,OS,EWS,N,593,666,0
78,131,OS,EWS,F,1044,1044,0
78,131,OS,OBC-NCL,N,1268,2008,0
78,131,OS,OBC-NCL,F,2068,3427,0
78,131,OS,OBC-NCL-PwD,N,74,74,0
78,131,OS,SC,N,508,939,0
78,131,OS,SC,F,995,995,0
78,131,OS,SC-PwD,N,55,55,0
78,131,OS,ST,N,220,393,0
78,131,OS,ST,F,656,656,0
78,158,HS,OPEN,N,11000,12807,0
78,158,HS,OPEN,F,17818,21027,0
78,158,HS,OPEN-PwD,F,1451,1451,0
78,158,HS,EWS,N,1710,1949,0
78,158,HS,EWS,F,3185,3185,0
78,158,HS,OBC-NCL,N,3566,5056,0
78,158,HS,OBC-NCL,F,8761,9442,0
78,158,HS,OBC-NCL-PwD,N,133,133,0
78,158,HS,SC,N,2126,2820,0
78,158,HS,SC,F,3980,3980,0
78,158,HS,SC-PwD,N,166,166,0
78,158,HS,ST,N,686,722,0
78,158,HS,ST,F,1568,1568,0
78,158,OS,OPEN,N,9795,12608,0
78,158,OS,OPEN,F,20754,23252,0
78,158,OS,OPEN-PwD,N,1057,1057,0
78,158,OS,EWS,N,1787,1942,0
78,158,OS,EWS,F,3407,3407,0
78,158,OS,OBC-NCL,N,3712,5053,0
78,158,OS,OBC-NCL,F,8119,9891,0
78,158,OS,OBC-NCL-PwD,N,507,507,0
78,158,OS,SC,N,2248,2833,0
78,158,OS,SC,F,4610,4746,0
78,158,OS,ST,N,983,1420,0
78,158,OS,ST,F,2398,2398,0
78,171,HS,OPEN,N,7752,10018,0
78,171,HS,OPEN,F,10644,16938,0
78,171,HS,OPEN-PwD,F,1246,1246,0
78,171,HS,EWS,N,1267,1392,0
78,171,HS,EWS,F,2501,2501,0
78,171,HS,OBC-NCL,N,2648,3493,0
78,171,HS,OBC-NCL,F,5722,7288,0
78,171,HS,OBC-NCL-PwD,N,571,571,0
78,171,HS,SC,N,1539,2140,0
78,171,HS,SC,F,3883,3883,0
78,171,HS,ST,N,529,580,0
78,171,HS,ST,F,1450,1450,0
78,171,OS,OPEN,N,6608,8821,0
78,171,OS,OPEN,F,11903,14248,0
78,171,OS,OPEN-PwD,F,1187,1187,0
78,171,OS,EWS,N,1218,1367,0
78,171,OS,EWS,F,2132,2132,0
78,171,OS,EWS-PwD,N,89,89,0
78,171,OS,OBC-NCL,N,2769,3702,0
78,171,OS,OBC-NCL,F,5033,6233,0
78,171,OS,OBC-NCL-PwD,N,90,90,0
78,171,OS,SC,N,990,2150,0
78,171,OS,SC,F,2422,2422,0
78,171,OS,ST,N,464,648,0
78,171,OS,ST,F,1064,1064,0
78,248,HS,OPEN,N,11118,19545,0
78,248,HS,OPEN,F,21551,27271,0
78,248,HS,OPEN-PwD,N,1308,1308,0
78,248,HS,EWS,N,2678,3040,0
78,248,HS,EWS,F,4915,4915,0
78,248,HS,OBC-NCL,N,5156,7253,0
78,248,HS,OBC-NCL,F,9455,12497,0
78,248,HS,OBC-NCL-PwD,N,659,659,0
78,248,HS,SC,N,2976,4292,0
78,248,HS,SC,F,5064,7041,0
78,248,HS,ST,N,908,1092,0
78,248,HS,ST,F,2727,2727,0
78,248,OS,OPEN,N,8906,19231,0
78,248,OS,OPEN,F,24365,31262,0
78,248,OS,OPEN-PwD,N,1006,1006,0
78,248,OS,EWS,N,2624,2898,0
78,248,OS,EWS,F,5434,5434,0
78,248,OS,EWS-PwD,N,256,256,0
78,248,OS,OBC-NCL,N,5457,7244,0
78,248,OS,OBC-NCL,F,11514,15399,0
78,248,OS,SC,N,2772,3703,0
78,248,OS,SC,F,6644,6644,0
78,248,OS,SC-PwD,N,306,306,0
78,248,OS,ST,N,1539,1578,0
78,248,OS,ST,F,2777,2777,0
78,261,HS,OPEN,N,28296,33621,0
78,261,HS,OPEN,F,36660,45042,0
78,261,HS,EWS,N,4769,5194,0
78,261,HS,EWS,F,6434,6434,0
78,261,HS,OBC-NCL,N,9488,11169,0
78,261,HS,OBC-NCL,F,13575,18919,0
78,261,HS,SC,N,5499,6592,0
78,261,HS,ST,N,1899,1899,0
78,261,HS,ST,F,2904,2904,0
78,261,OS,OPEN,N,21537,35384,0
78,261,OS,OPEN,F,43087,47029,0
78,261,OS,OPEN-PwD,N,1277,1277,0
78,261,OS,EWS,N,4979,5017,0
78,261,OS,EWS,F,7080,7080,0
78,261,OS,OBC-NCL,N,11090,12782,0
78,261,OS,OBC-NCL,F,18254,18469,0
78,261,OS,OBC-NCL-PwD,F,1357,1357,0
78,261,OS,SC,N,6147,6732,0
78,261,OS,SC,F,8473,8473,0
78,261,OS,ST,N,2550,2681,0
78,261,OS,ST,F,3985,3985,0
77,15,HS,OPEN,N,1069,3149,0
77,15,HS,OPEN,F,467,879,0
77,15,HS,EWS,N,391,857,0
77,15,HS,EWS,F,310,310,0
77,15,HS,OBC-NCL,N,1571,3715,0
77,15,HS,OBC-NCL,F,1037,1283,0
77,15,HS,SC,N,331,756,0
77,15,HS,SC,F,253,253,0
77,15,HS,ST,N,259,536,0
77,15,HS,ST,F,148,148,0
77,15,OS,OPEN,N,566,887,0
77,15,OS,OPEN,F,647,715,0
77,15,OS,EWS,N,281,406,0
77,15,OS,EWS,F,363,363,0
77,15,OS,OBC-NCL,N,284,523,0
77,15,OS,OBC-NCL,F,390,417,0
77,15,OS,SC,N,181,260,0
77,15,OS,SC,F,263,266,0
77,15,OS,ST,N,134,158,0
77,15,OS,ST,F,120,120,0
77,34,HS,OPEN,N,29006,30546,0
77,34,HS,OPEN,F,38367,38367,0
77,34,HS,EWS,N,5092,5092,0
77,34,HS,EWS,F,6577,6577,0
77,34,HS,OBC-NCL,N,10498,12706,0
77,34,HS,OBC-NCL,F,21142,21142,0
77,34,HS,SC,N,5355,6463,0
77,34,HS,ST,N,2966,2966,0
77,34,OS,OPEN,N,18328,22419,0
77,34,OS,OPEN,F,30276,30276,0
77,34,OS,EWS,N,3139,3139,0
77,34,OS,OBC-NCL,N,6052,7810,0
77,34,OS,OBC-NCL,F,14657,14657,0
77,34,OS,SC,N,3811,5026,0
77,34,OS,SC,F,8796,8796,0
77,34,OS,ST,N,2412,2412,0
77,97,HS,OPEN,N,27632,37177,0
77,97,HS,OPEN,F,42260,44629,0
77,97,HS,OPEN-PwD,N,2151,2151,0
77,97,HS,EWS,N,5199,5494,0
77,97,HS,EWS,F,7280,7280,0
77,97,HS,OBC-NCL,N,12727,13558,0
77,97,HS,OBC-NCL,F,17222,18713,0
77,97,HS,SC,N,6780,7713,0
77,97,HS,SC,F,9189,9189,0
77,97,HS,ST,N,3115,3191,0
77,97,HS,ST,F,3580,3580,0
77,97,OS,OPEN,N,23432,33234,0
77,97,OS,OPEN,F,37052,37644,0
77,97,OS,OPEN-PwD,N,827,827,0
77,97,OS,EWS,N,5103,5157,0
77,97,OS,EWS,F,5329,5329,0
77,97,OS,OBC-NCL,N,9496,11310,0
77,97,OS,OBC-NCL,F,16014,18707,0
77,97,OS,SC,N,5234,6158,0
77,97,OS,SC,F,6318,6318,0
77,97,OS,ST,N,2155,2306,0
77,97,OS,ST,F,3511,3511,0
77,109,HS,OPEN,N,27877,44584,0
77,109,HS,OPEN,F,51653,58528,0
77,109,HS,OPEN-PwD,N,4256,4256,0
77,109,HS,EWS,N,6250,6431,0
77,109,HS,EWS,F,8302,8302,0
77,109,HS,OBC-NCL,N,13785,15893,0
77,109,HS,OBC-NCL,F,23137,23264,0
77,109,HS,SC,N,5267,6465,0
77,109,HS,SC,F,9535,10065,0
77,109,HS,ST,N,946,1641,0
77,109,HS,ST,F,6503,6503,0
77,109,OS,OPEN,N,26437,37968,0
77,109,OS,OPEN,F,50625,53076,0
77,109,OS,OPEN-PwD,N,999,999,0
77,109,OS,EWS,N,5297,5550,0
77,109,OS,EWS,F,7868,7868,0
77,109,OS,OBC-NCL,N,11307,12891,0
77,109,OS,OBC-NCL,F,19581,19920,0
77,109,OS,OBC-NCL-PwD,N,726,726,0
77,109,OS,SC,N,4625,6539,0
77,109,OS,SC,F,7389,7785,0
77,109,OS,ST,N,1417,1768,0
77,109,OS,ST,F,3031,3031,0
77,131,HS,OPEN,N,6429,11223,0
77,131,HS,OPEN,F,12477,19524,0
77,131,HS,OPEN-PwD,N,289,438,0
77,131,HS,EWS,N,1452,1634,0
77,131,HS,EWS,F,3131,3142,0
77,131,HS,OBC-NCL,N,2629,4437,0
77,131,HS,OBC-NCL,F,5431,9029,0
77,131,HS,OBC-NCL-PwD,N,169,201,0
77,131,HS,SC,N,1095,2716,0
77,131,HS,SC,F,2911,4472,0
77,131,HS,SC-PwD,N,186,186,0
77,131,HS,ST,N,795,1330,0
77,131,HS,ST,F,1251,1557,0
77,131,OS,OPEN,N,5942,8960,0
77,131,OS,OPEN,F,11843,15599,0
77,131,OS,OPEN-PwD,N,172,253,0
77,131,OS,EWS,N,1110,1301,0
77,131,OS,EWS,F,2537,2553,0
77,131,OS,EWS-PwD,N,42,42,0
77,131,OS,OBC-NCL,N,2582,3235,0
77,131,OS,OBC-NCL,F,4644,6073,0
77,131,OS,OBC-NCL-PwD,N,136,136,0
77,131,OS,SC,N,1274,1826,0
77,131,OS,SC,F,3207,3673,0
77,131,OS,SC-PwD,N,134,134,0
77,131,OS,ST,N,438,667,0
77,131,OS,ST,F,1008,1279,0
77,131,OS,ST-PwD,N,14,14,0
77,158,HS,OPEN,N,17989,22378,0
77,158,HS,OPEN,F,27015,36403,0
77,158,HS,OPEN-PwD,N,1874,1898,0
77,158,HS,EWS,N,3152,3420,0
77,158,HS,EWS,F,5203,5203,0
77,158,HS,EWS-PwD,N,384,384,0
77,158,HS,OBC-NCL,N,6138,7696,0
77,158,HS,OBC-NCL,F,13340,17171,0
77,158,HS,OBC-NCL-PwD,N,1028,1028,0
77,158,HS,SC,N,3947,4772,0
77,158,HS,SC,F,6627,6627,0
77,158,HS,ST,N,2053,2379,0
77,158,HS,ST,F,2815,2815,0
77,158,OS,OPEN,N,12816,18766,0
77,158,OS,OPEN,F,26466,29764,0
77,158,OS,OPEN-PwD,N,1175,1175,0
77,158,OS,EWS,N,2610,2842,0
77,158,OS,EWS,F,4090,4090,0
77,158,OS,OBC-NCL,N,5982,6602,0
77,158,OS,OBC-NCL,F,12023,12451,0
77,158,OS,OBC-NCL-PwD,N,541,541,0
77,158,OS,SC,N,3214,3889,0
77,158,OS,SC,F,5225,6048,0
77,158,OS,ST,N,1569,1723,0
77,158,OS,ST,F,2508,2508,0
77,171,HS,OPEN,N,11302,16974,0
77,171,HS,OPEN,F,18188,25913,0
77,171,HS,OPEN-PwD,N,990,1154,0
77,171,HS,EWS,N,2369,2574,0
77,171,HS,EWS,F,3544,3707,0
77,171,HS,OBC-NCL,N,4498,6093,0
77,171,HS,OBC-NCL,F,10185,12127,0
77,171,HS,OBC-NCL-PwD,N,499,499,0
77,171,HS,SC,N,929,4180,0
77,171,HS,SC,F,5570,6191,0
77,171,HS,SC-PwD,N,264,264,0
77,171,HS,ST,N,1489,1927,0
77,171,HS,ST,F,1677,1677,0
77,171,OS,OPEN,N,10618,12933,0
77,171,OS,OPEN,F,19334,22705,0
77,171,OS,OPEN-PwD,N,544,636,0
77,171,OS,EWS,N,1687,1840,0
77,171,OS,EWS,F,3677,3753,0
77,171,OS,OBC-NCL,N,3796,5233,0
77,171,OS,OBC-NCL,F,6991,8844,0
77,171,OS,OBC-NCL-PwD,N,304,304,0
77,171,OS,SC,N,2333,2857,0
77,171,OS,SC,F,4344,4797,0
77,171,OS,SC-PwD,N,343,343,0
77,171,OS,ST,N,862,1451,0
77,171,OS,ST,F,2073,2073,0
77,171,OS,ST-PwD,N,99,99,0
77,187,HS,OPEN,N,25206,32310,0
77,187,HS,OPEN,F,39901,39901,0
77,187,HS,EWS,N,6209,6209,0
77,187,HS,EWS,F,6972,6972,0
77,187,HS,OBC-NCL,N,13406,14133,0
77,187,HS,OBC-NCL,F,20798,20798,0
77,187,HS,SC,N,5184,6619,0
77,187,HS,ST,N,3572,3572,0
77,187,OS,OPEN,N,17464,23299,0
77,187,OS,OPEN,F,40523,40523,0
77,187,OS,EWS,N,3370,3370,0
77,187,OS,OBC-NCL,N,7225,8270,0
77,187,OS,OBC-NCL,F,14650,14650,0
77,187,OS,SC,N,4596,4714,0
77,187,OS,SC,F,9196,9196,0
77,187,OS,ST,N,2310,2310,0
77,233,HS,OPEN,N,43107,48654,0
77,233,HS,OPEN,F,56839,59932,0
77,233,HS,EWS,N,6922,7161,0
77,233,HS,EWS,F,8876,8876,0
77,233,HS,OBC-NCL,N,14850,17123,0
77,233,HS,OBC-NCL,F,21779,24368,0
77,233,HS,SC,N,7736,9387,0
77,233,HS,SC,F,10915,10915,0
77,233,HS,ST,N,4217,4713,0
77,233,HS,ST,F,4455,4455,0
77,233,OS,OPEN,N,33161,42392,0
77,233,OS,OPEN,F,52507,53313,0
77,233,OS,OPEN-PwD,N,2116,2116,0
77,233,OS,EWS,N,5955,6305,0
77,233,OS,EWS,F,8030,8030,0
77,233,OS,OBC-NCL,N,13368,14652,0
77,233,OS,OBC-NCL,F,20799,20814,0
77,233,OS,SC,N,6453,7727,0
77,233,OS,SC,F,9160,9160,0
77,233,OS,ST,N,2759,2830,0
77,233,OS,ST,F,4359,4359,0
77,244,HS,OPEN,N,13200,16703,0
77,244,HS,OPEN,F,22952,22952,0
77,244,HS,EWS,N,2324,2324,0
77,244,HS,EWS,F,3425,3425,0
77,244,HS,OBC-NCL,N,4493,5548,0
77,244,HS,OBC-NCL,F,9804,9804,0
77,244,HS,SC,N,3241,3653,0
77,244,HS,ST,N,1691,1691,0
77,244,OS,OPEN,N,13167,14316,0
77,244,OS,OPEN,F,20707,20707,0
77,244,OS,EWS,N,2054,2054,0
77,244,OS,OBC-NCL,N,4948,5322,0
77,244,OS,OBC-NCL,F,5532,5532,0
77,244,OS,SC,N,2912,3413,0
77,244,OS,SC,F,5245,5245,0
77,244,OS,ST,N,744,744,0
77,248,HS,OPEN,N,22945,33181,0
77,248,HS,OPEN,F,42076,51741,0
77,248,HS,OPEN-PwD,N,807,2715,0
77,248,HS,EWS,N,4636,5079,0
77,248,HS,EWS,F,7605,7605,0
77,248,HS,EWS-PwD,N,389,389,0
77,248,HS,OBC-NCL,N,9317,12186,0
77,248,HS,OBC-NCL,F,17404,22328,0
77,248,HS,OBC-NCL-PwD,N,1310,1310,0
77,248,HS,SC,N,5121,6585,0
77,248,HS,SC,F,9677,12335,0
77,248,HS,ST,N,2059,2848,0
77,248,HS,ST,F,3881,3881,0
77,248,OS,OPEN,N,18342,27416,0
77,248,OS,OPEN,F,33767,45716,0
77,248,OS,OPEN-PwD,N,1933,1945,0
77,248,OS,EWS,N,3810,4188,0
77,248,OS,EWS,F,6678,6678,0
77,248,OS,OBC-NCL,N,7449,9249,0
77,248,OS,OBC-NCL,F,16064,18509,0
77,248,OS,OBC-NCL-PwD,N,839,839,0
77,248,OS,SC,N,4174,5669,0
77,248,OS,SC,F,7166,7224,0
77,248,OS,ST,N,1517,2035,0
77,248,OS,ST,F,3211,3211,0
77,281,HS,OPEN,N,132,2659,0
77,281,HS,OPEN,F,841,843,0
77,281,HS,EWS,N,300,654,0
77,281,HS,EWS,F,951,951,0
77,281,HS,OBC-NCL,N,1118,2333,0
77,281,HS,OBC-NCL,F,1364,1364,0
77,281,HS,SC,N,246,273,0
77,281,HS,SC,F,198,198,0
77,281,HS,ST,N,315,425,0
77,281,OS,OPEN,N,114,572,0
77,281,OS,OPEN,F,535,562,0
77,281,OS,EWS,N,79,154,0
77,281,OS,OBC-NCL,N,253,343,0
77,281,OS,OBC-NCL,F,174,413,0
77,281,OS,SC,N,50,121,0
77,281,OS,SC,F,82,82,0
77,281,OS,ST,N,44,55,0
79,76,HS,OPEN,N,29127,35701,0
79,76,HS,OPEN,F,34781,44457,0
79,76,HS,EWS,N,5031,5240,0
79,76,HS,EWS,F,7018,7018,0
79,76,HS,OBC-NCL,N,11200,13765,0
79,76,HS,SC,N,6019,6524,0
79,76,HS,SC,F,7766,7766,0
79,76,HS,ST,N,4758,5024,0
79,76,OS,OPEN,N,32234,34956,0
79,76,OS,OPEN,F,33107,41691,0
79,76,OS,EWS,N,5473,5518,0
79,76,OS,EWS,F,8078,8078,0
79,76,OS,OBC-NCL,N,11339,13300,0
79,76,OS,OBC-NCL,F,18439,18439,0
79,76,OS,OBC-NCL-PwD,N,731,731,0
79,76,OS,SC,N,5365,6057,0
79,76,OS,SC,F,9619,9619,0
79,76,OS,ST,N,2149,2523,0
79,76,OS,ST,F,4080,4080,0
79,97,HS,OPEN,N,16240,21456,0
79,97,HS,OPEN,F,30210,32195,0
79,97,HS,OPEN-PwD,N,427,427,0
79,97,HS,EWS,N,2961,2963,0
79,97,HS,EWS,F,5511,5511,0
79,97,HS,OBC-NCL,N,6558,7688,0
79,97,HS,OBC-NCL,F,12503,12503,0
79,97,HS,SC,N,2617,3096,0
79,97,HS,SC,F,5634,6204,0
79,97,HS,ST,N,3163,3481,0
79,97,OS,OPEN,N,18807,20966,0
79,97,OS,OPEN,F,32378,36209,0
79,97,OS,OPEN-PwD,N,899,899,0
79,97,OS,EWS,N,3261,3261,0
79,97,OS,EWS,F,5251,5251,0
79,97,OS,EWS-PwD,N,196,196,0
79,97,OS,OBC-NCL,N,6879,8089,0
79,97,OS,OBC-NCL,F,12974,12974,0
79,97,OS,SC,N,3400,4327,0
79,97,OS,SC,F,5906,5906,0
79,97,OS,ST,N,1796,2117,0
79,109,HS,OPEN,N,17628,27210,0
79,109,HS,OPEN,F,34243,46297,0
79,109,HS,OPEN-PwD,N,884,884,0
79,109,HS,EWS,N,3816,4288,0
79,109,HS,EWS,F,7670,7670,0
79,109,HS,OBC-NCL,N,7485,9499,0
79,109,HS,OBC-NCL,F,14292,16920,0
79,109,HS,OBC-NCL-PwD,N,1059,1059,0
79,109,HS,SC,N,1919,4553,0
79,109,HS,SC,F,4077,4077,0
79,109,HS,ST,N,2977,4106,0
79,109,HS,ST,F,3859,3859,0
79,109,OS,OPEN,N,8568,30475,0
79,109,OS,OPEN,F,37704,44699,0
79,109,OS,OPEN-PwD,N,736,736,0
79,109,OS,OPEN-PwD,F,1864,1864,0
79,109,OS,EWS,N,4200,4388,0
79,109,OS,EWS,F,6831,6831,0
79,109,OS,EWS-PwD,N,244,244,0
79,109,OS,OBC-NCL,N,8314,9545,0
79,109,OS,OBC-NCL,F,15276,18044,0
79,109,OS,SC,N,4665,5174,0
79,109,OS,SC,F,7794,8254,0
79,109,OS,ST,N,675,978,0
79,109,OS,ST,F,2345,2345,0
79,131,HS,OPEN,N,2500,6402,0
79,131,HS,OPEN,F,5451,11813,0
79,131,HS,OPEN-PwD,N,186,189,0
79,131,HS,OPEN-PwD,F,245,245,0
79,131,HS,EWS,N,741,1053,0
79,131,HS,EWS,F,1778,2205,0
79,131,HS,OBC-NCL,N,1364,2514,0
79,131,HS,OBC-NCL,F,3013,5629,0
79,131,HS,OBC-NCL-PwD,N,85,110,0
79,131,HS,OBC-NCL-PwD,F,328,328,0
79,131,HS,SC,N,314,1132,0
79,131,HS,SC,F,887,2456,0
79,131,HS,SC-PwD,N,23,23,0
79,131,HS,ST,N,502,1280,0
79,131,HS,ST,F,1455,2979,0
79,131,OS,OPEN,N,2730,4459,0
79,131,OS,OPEN,F,5064,9827,0
79,131,OS,OPEN-PwD,N,120,148,0
79,131,OS,EWS,N,485,608,0
79,131,OS,EWS,F,1264,1307,0
79,131,OS,EWS-PwD,F,49,49,0
79,131,OS,OBC-NCL,N,913,1611,0
79,131,OS,OBC-NCL,F,2200,3666,0
79,131,OS,OBC-NCL-PwD,N,59,79,0
79,131,OS,SC,N,226,1009,0
79,131,OS,SC,F,1053,2047,0
79,131,OS,SC-PwD,N,28,28,0
79,131,OS,SC-PwD,F,45,45,0
79,131,OS,ST,N,192,413,0
79,131,OS,ST,F,829,1116,0
79,131,OS,ST-PwD,N,33,33,0
79,158,HS,OPEN,N,9577,11202,0
79,158,HS,OPEN,F,19558,22404,0
79,158,HS,OPEN-PwD,N,382,382,0
79,158,HS,EWS,N,1429,1505,0
79,158,HS,EWS,F,3764,3764,0
79,158,HS,OBC-NCL,N,3676,4601,0
79,158,HS,OBC-NCL,F,8153,9960,0
79,158,HS,OBC-NCL-PwD,N,219,219,0
79,158,HS,SC,N,1785,2349,0
79,158,HS,SC,F,2544,3806,0
79,158,HS,ST,N,1430,2182,0
79,158,HS,ST,F,4014,4014,0
79,158,OS,OPEN,N,8212,10898,0
79,158,OS,OPEN,F,18071,20650,0
79,158,OS,OPEN-PwD,N,630,630,0
79,158,OS,OPEN-PwD,F,1067,1067,0
79,158,OS,EWS,N,1383,1525,0
79,158,OS,EWS,F,3523,3523,0
79,158,OS,OBC-NCL,N,2979,4423,0
79,158,OS,OBC-NCL,F,8505,9117,0
79,158,OS,OBC-NCL-PwD,N,361,361,0
79,158,OS,SC,N,2102,2501,0
79,158,OS,SC,F,4240,4240,0
79,158,OS,ST,N,804,1173,0
79,158,OS,ST,F,1970,1970,0
79,171,HS,OPEN,N,6590,9316,0
79,171,HS,OPEN,F,13267,18919,0
79,171,HS,OPEN-PwD,N,282,282,0
79,171,HS,OPEN-PwD,F,1001,1001,0
79,171,HS,EWS,N,1159,1371,0
79,171,HS,EWS,F,2668,2883,0
79,171,HS,OBC-NCL,N,2567,3655,0
79,171,HS,OBC-NCL,F,6315,6959,0
79,171,HS,OBC-NCL-PwD,N,130,130,0
79,171,HS,SC,N,906,2006,0
79,171,HS,SC,F,3005,3070,0
79,171,HS,ST,N,1400,2121,0
79,171,HS,ST,F,3636,3636,0
79,171,OS,OPEN,N,5296,7308,0
79,171,OS,OPEN,F,10515,13817,0
79,171,OS,OPEN-PwD,N,365,365,0
79,171,OS,OPEN-PwD,F,805,805,0
79,171,OS,EWS,N,879,1146,0
79,171,OS,EWS,F,2118,2118,0
79,171,OS,EWS-PwD,F,136,136,0
79,171,OS,OBC-NCL,N,1677,2932,0
79,171,OS,OBC-NCL,F,4930,7121,0
79,171,OS,OBC-NCL-PwD,N,184,184,0
79,171,OS,SC,N,1380,1969,0
79,171,OS,SC,F,4001,4001,0
79,171,OS,ST,N,767,839,0
79,171,OS,ST,F,1654,1831,0
79,192,HS,OPEN,N,9363,11483,0
79,192,HS,OPEN,F,19937,19937,0
79,192,HS,OPEN-PwD,N,545,545,0
79,192,HS,EWS,N,1690,1690,0
79,192,HS,OBC-NCL,N,4821,5090,0
79,192,HS,OBC-NCL,F,10837,10837,0
79,192,HS,SC,N,2247,2424,0
79,192,HS,ST,N,3311,3311,0
79,192,OS,OPEN,N,7635,10615,0
79,192,OS,OPEN,F,21208,21208,0
79,192,OS,EWS,N,1548,1548,0
79,192,OS,OBC-NCL,N,4626,5065,0
